CounterID_ASTA,daylight_hours,is_lighty,humidity,temperature,true,pred,StartTime,Lat,Lon,ASTA_Counters.NationalParkCode
922,11.291944444444445,0,0.83,5.78,0,0.6873540812962772,2019-10-02 02:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.286388888888887,0,0.9,5.79,0,0.6399074067414234,2019-10-02 03:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.281111111111107,0,0.9,5.71,0,0.6399074067414234,2019-10-02 04:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.275555555555556,0,0.89,5.71,0,0.6399074067414234,2019-10-02 05:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.270277777777775,0,0.94,4.68,0,0.4273673888052174,2019-10-02 06:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.264722222222225,1,0.95,3.45,0,3.015500368058815,2019-10-02 07:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.259444444444444,1,1.0,3.28,0,2.9638636160610288,2019-10-02 08:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.253888888888893,1,1.0,4.33,0,3.0451275156680078,2019-10-02 09:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.248611111111114,1,0.95,5.45,1,3.394740037351217,2019-10-02 10:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.243333333333334,1,0.95,5.53,1,3.394740037351217,2019-10-02 11:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.238055555555556,1,0.9,6.52,1,3.4126610080166113,2019-10-02 12:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.2325,1,0.85,6.41,1,3.453072184140768,2019-10-02 13:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.227222222222226,1,0.86,6.44,0,3.4126610080166113,2019-10-02 14:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.221666666666666,1,0.8,6.38,0,3.2267608648632846,2019-10-02 15:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.216388888888886,1,0.75,6.5,1,3.251435995066331,2019-10-02 16:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.210833333333332,1,0.69,7.53,0,3.6348173465122975,2019-10-02 17:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.205277777777773,0,0.68,7.45,0,0.9365961688011187,2019-10-02 18:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.2,0,0.78,6.4,1,0.8631786390606423,2019-10-02 19:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.194444444444445,0,0.83,5.53,0,0.6422150364781696,2019-10-02 20:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.189166666666667,0,0.83,5.63,0,0.6873540812962772,2019-10-02 21:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.183611111111107,0,0.82,4.69,0,0.26583824873490886,2019-10-02 22:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.178333333333333,0,0.88,3.82,0,0.36518314352822123,2019-10-02 23:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.172777777777775,0,0.87,2.85,0,0.4715415299219943,2019-10-03 00:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.1675,0,0.87,2.85,0,0.29045170962158673,2019-10-03 01:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.161944444444444,0,0.93,1.7,0,-0.26408102662280375,2019-10-03 02:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.156944444444445,0,0.94,2.56,0,0.3127170232938317,2019-10-03 03:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.151388888888887,0,0.87,3.57,0,0.28819167338527574,2019-10-03 04:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.146111111111107,0,0.81,3.64,0,0.36624107878037837,2019-10-03 05:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.140555555555556,0,0.87,3.64,0,0.28819167338527574,2019-10-03 06:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.135277777777775,1,0.88,3.5,0,2.6867265855903026,2019-10-03 07:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.129722222222226,1,0.88,3.44,0,2.6867265855903026,2019-10-03 08:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.124444444444444,1,0.83,3.46,0,2.6278148737513836,2019-10-03 09:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.118888888888893,1,0.9,3.41,0,2.6867265855903026,2019-10-03 10:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.113333333333333,1,0.84,4.33,0,2.8084016613214375,2019-10-03 11:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.108055555555556,1,0.84,4.32,0,2.8084016613214375,2019-10-03 12:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.1025,1,0.85,4.41,1,2.8084016613214375,2019-10-03 13:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.097222222222221,1,0.88,4.92,0,2.7679904851972816,2019-10-03 14:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.091666666666667,1,0.85,4.41,0,2.8084016613214375,2019-10-03 15:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.086388888888886,1,0.84,4.36,0,2.8084016613214375,2019-10-03 16:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.080833333333333,1,0.95,3.34,0,2.955974000767653,2019-10-03 17:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.075555555555557,0,0.9,3.35,0,0.18183328699150259,2019-10-03 18:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.07,0,0.9,3.38,0,0.18183328699150259,2019-10-03 19:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.064722222222226,0,0.98,2.43,0,0.40670292697064314,2019-10-03 20:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.059166666666664,0,0.96,2.51,0,0.3674959246051578,2019-10-03 21:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.053888888888887,0,0.96,1.64,0,-0.054864482546200265,2019-10-03 22:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.048611111111107,0,0.95,1.75,0,-0.018454690283324134,2019-10-03 23:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.043333333333333,0,0.94,1.83,0,-0.10964338385752621,2019-10-04 00:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.037777777777775,0,0.94,1.85,0,-0.10964338385752621,2019-10-04 01:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.0325,0,0.93,1.82,0,-0.26634106285911474,2019-10-04 02:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.026944444444444,0,0.93,1.83,0,-0.26634106285911474,2019-10-04 03:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.021666666666668,0,0.92,1.77,0,-0.178950802237609,2019-10-04 04:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.016111111111114,0,0.86,1.79,0,-0.10577226382552185,2019-10-04 05:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.010833333333334,0,0.86,1.82,0,-0.10577226382552185,2019-10-04 06:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.005277777777774,1,0.94,0.65,0,1.9099672056424555,2019-10-04 07:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.999722222222225,1,0.95,0.6,2,2.0011558992166556,2019-10-04 08:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.994444444444444,1,0.95,0.53,0,2.0011558992166556,2019-10-04 09:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.988888888888884,1,0.95,1.38,0,2.420075029309537,2019-10-04 10:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.983611111111117,1,0.97,1.28,1,2.3836652370466616,2019-10-04 11:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.978055555555557,1,0.91,2.14,0,2.548686756926064,2019-10-04 12:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.972777777777774,1,0.9,2.35,1,2.639551600289481,2019-10-04 13:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,10.967222222222222,1,0.92,2.25,0,2.6727314482711675,2019-10-04 14:00:00,60.3307308136045,24.49283804648889,Nuuksio
